Time (s),F3 (µV),F4 (µV),Cz (µV),Pz (µV)
2.4,-43.76788273153094,14.099094728837535,-0.9410121938642233,-11.980411441652198
2.404,-51.32727374371874,18.06517411374854,4.455863476267775,1.422635008701115
2.408,-41.41402903051765,17.87571276583612,8.565697644260958,6.040407189007684
2.412,-37.91388191353851,10.603744569154308,18.542523127514826,0.6058069640450192
2.416,-41.442013217357854,-2.894109485736544,18.980358310677662,3.261191573583126
2.42,-32.832417212310496,-1.9529104205633803,20.124048014589885,-4.026329831688457
2.424,-44.68590853137712,-14.654265784312908,13.605775963104001,1.061713157156467
2.428,-45.53769512338809,-9.569315873919807,17.75284629850801,0.4125843273973322
2.432,-46.60617028132663,-14.138813337715192,22.58988685101641,-2.171259834636028
2.436,-28.535229686949457,-29.329437720688304,15.598747721135457,-7.748950196890663
2.44,-30.955527014664163,-28.924316502835264,15.053362393795481,-14.327546868944506
2.444,-32.6307214330245,-27.14149416952829,16.195050055331865,-16.505796851886792
2.448,-28.996671753131295,-29.256614940737848,7.699695017330624,-11.271242368656504
2.452,-33.99089269282982,-35.19633666453416,-2.040872982787169,-3.8580140146241435
2.456,-14.029971599980755,-27.939114627534238,-9.917436904672241,2.4011725691085504
2.46,-23.44157779520971,-28.68343380814559,-24.523453026128742,8.711822672993522
2.464,-21.30881435952225,-30.289389366938472,-16.252189467880044,4.752051416652047
2.468,-15.939850222366712,-31.80882577449025,-19.7266035284045,9.400011896099404
2.472,-14.827100000042316,-20.86197700800298,-17.693914042596884,2.519878012849475
2.476,-13.732658957456099,-15.311617398657301,-20.730060703438895,-1.2006037769375404
2.48,-16.38686663546929,-22.954220597093485,-20.62305562308708,-0.1765997595686084
2.484,-7.628157240040516,-20.078903059576838,-25.783553162576332,-14.949429195662102
2.488,1.8988430263371923,-10.657434672468302,-18.390781264324236,-7.886744392820885
2.492,1.7090144882140406,-10.701394346046158,-7.2518182780314495,-8.513145397400477
2.496,5.453717224208425,-5.203753676938923,3.6057404123661483,-6.484968145865836
2.5,-2.556078382155987,3.698265758623034,-0.4876269187280975,4.426281604329821
2.504,-2.4358081923044663,-5.0400127639139285,6.6128531111674285,9.212607513801931
2.508,4.389151142062485,15.50275907157436,14.397464266798298,3.7108252750779895
2.512,7.789904017481327,13.476875621174793,9.63647243757227,9.069464364993072
2.516,15.456456618075116,14.960602750991653,18.72062872646746,10.454328937580563
2.52,3.972171209668515,20.090242406753397,15.31867979424233,4.512818782811679
2.524,22.49983067615471,23.400799739201236,24.28465676102048,4.178438997082185
2.528,16.442106665830817,17.449506122861067,20.402760254332417,-2.2752854372954987
2.532,17.434277992122958,35.50455941096453,19.588800119227677,1.4576737740223038
2.536,16.795266456245763,29.524671868398922,11.49727186842281,-17.474268186935834
2.54,15.813400345756895,32.15581250508501,15.290866843903604,-10.122745111688605
2.544,30.374584417874352,34.64175712716539,17.78605565984865,-11.387983616847851
2.548,28.73003729227971,24.043139699638683,-2.5328938058546244,0.533638405546359
2.552,23.94671038602503,30.11967570020994,-4.205459709523637,-5.598960578579241
2.556,25.87740421815404,24.387594231315603,-6.204453682853275,8.577034610411458
2.56,32.548431799983845,27.34925115935605,-7.823673985870278,6.360323006209792
2.564,44.360558870842254,9.344218921270176,-18.20799628196321,6.152063176681793
2.568,36.414612279987246,15.896358900821722,-32.261692500034016,0.47264141005457283
2.572,31.798706841240396,9.417164150878577,-12.849797543753663,1.355865795841682
2.576,39.58824721542936,10.34987281869066,-16.158003970644735,4.169170315811824
2.58,40.852778426362406,6.110217943770124,-27.73586797833639,-6.00379594057214
2.584,30.024754518768354,-4.292032337410413,-19.92440246893824,-5.909868435287697
2.588,44.42059687497415,-8.811561090138378,-5.850029970937173,-1.6570581744513433
2.592,44.60738598000245,-10.181635137002955,-2.3960913897447877,-7.124501330907156
2.596,50.19747894689773,-18.270606955220824,-0.28059762990246817,-7.611534601328943
2.6,56.797606289484385,-13.423639091513467,-0.8805621697991564,2.336261075914106
2.604,53.90190708940251,-22.92553509620273,5.388734837359495,2.0960560094455567
2.608,47.51896272563552,-38.58195064273461,8.980444456403761,5.921165838534357
2.612,43.80166766668502,-28.34284707615758,19.332141034917807,2.3808032861877777
2.616,62.54736454224973,-33.48243518100581,12.507346477564774,13.679557980082137
2.62,50.19742859148601,-37.62499659916542,14.992132051481963,3.947839644677754
2.624,50.065698669755534,-36.16581737033054,25.01190750274551,2.1638235647223674
2.628,49.84384819647945,-29.261296956435398,19.42393773701592,-8.861055169880201
2.632,50.79710426099789,-22.31824502375701,24.988877826589462,-5.5253942791804835
2.636,48.801269225212856,-25.89131280930266,12.052703820612939,-13.632578697962341
2.64,46.24605250203322,-28.36235470613912,11.481813244155441,-10.219108771460697
2.644,45.84729193953174,-20.34802044622947,2.7504261294736754,-2.4563409030911654
2.648,47.76232309978875,-21.707130398178354,2.543478078404106,1.4668976895139174
2.652,44.432402938974384,-19.228240744654542,-9.89939935628015,2.3767485090639124
2.656,42.68963142833712,-17.513023346280804,-9.800658158468675,-1.9951841042464684
2.66,45.77350376176043,-16.219840648704313,-18.93697437049006,24.474618013254748
2.664,42.83967523464342,-4.960469978333603,-11.940648689559666,18.552167358652518
2.668,50.396297752596,2.2975969949939605,-14.513594350522114,11.318506552199414
2.672,28.27494591782559,5.508181065357697,-28.29705866699554,-0.0847733811082696
2.676,45.53588350315604,8.259453055498792,-13.291105841062574,-1.821293144152764
2.68,44.756088101277605,9.723879919567748,-6.534054693803753,-8.59495467180744
2.684,26.508704705867807,21.279139889262957,-16.656526576358683,-2.7289908291781853
2.688,33.419060519540686,15.023611146904344,-16.896513419696927,-8.667752830023542
2.692,31.443389041733703,28.370317090733028,4.486579472981234,-12.364098546819127
2.696,24.347009590945845,21.804157629904264,-11.568640234809612,-7.171312236641028
2.7,25.500179176669334,24.769519302089464,0.10053233434578601,5.605940712849817
2.704,21.766838109384203,22.266652373157697,5.871909106456695,12.818025975119527
2.708,33.94251229890617,27.4906205916863,16.360811584296588,16.084937072451506
2.712,27.657384996811544,34.59040506328942,15.489636994207661,13.765427609552598
2.716,27.076554524634982,31.33379411274099,14.393389031098142,7.785146180646935
2.72,22.01458795444987,32.03692213412078,14.265208473963249,-10.329716603720762
2.724,10.401921634274268,27.528589705543997,18.251425467334762,2.7391324546840288
2.728,11.024995444467484,16.6070443780932,14.61110820984798,-3.690389321067633
2.732,13.660410853608548,17.176794717083247,18.335667648243778,-7.005221946151165
2.736,2.640513904304127,11.207700403485411,12.58928395621315,-9.553385772120915
2.74,9.831653829077007,17.696611100735296,4.285516079400703,-16.141875972697317
2.744,2.564713285605971,0.7441795963498956,13.638219995567834,-4.058428275030767
2.748,-0.6175992655813021,6.7282926127834095,0.018302054140936885,0.674182698510656
2.7520000000000002,2.2982950688505515,2.204965184705594,-8.847348696162852,5.898592781947044
2.7560000000000002,-1.5450237189666676,2.4199781800990117,-8.203786726131167,11.578356077153742
2.7600000000000002,-8.071492507310687,-13.092169543687952,-11.41384721601129,12.5308233875597
2.7640000000000002,-2.9545039319424813,-11.547085251172257,-24.142598483411213,7.772725449592256
2.7680000000000002,-16.618854685468662,-7.422481656026797,-16.438302713691616,7.350948188177382
2.7720000000000002,-10.567918741144906,-25.2136019054138,-24.881532858025164,4.136869863113342
2.7760000000000002,-13.081674200518705,-32.59307821353634,-11.40539052261149,-0.7148350901099844
2.7800000000000002,-19.953959830803853,-36.544861743519405,-16.401327765519305,-0.8867642430663167
2.7840000000000003,-19.0881139384538,-25.192093526214663,-18.8860584605869,-5.829926759547732
2.7880000000000003,-29.234560913000948,-39.12959381119249,-17.416780970160357,0.40644991356706406
2.7920000000000003,-20.561024985753743,-31.8592265908041,-10.159912019852495,2.589065644403167
2.7960000000000003,-28.24422801892847,-27.414012391041215,-1.9098440353804769,-4.4192888279473745
2.8000000000000003,-32.002877717218794,-27.605817804704945,-0.12747064292556703,-19.18327774229642
2.8040000000000003,-26.13952193535068,-24.688018403617043,3.888003707612927,11.00169907165359
2.8080000000000003,-36.82231182442636,-23.37872824251115,9.926924936124111,5.74139756008508
2.8120000000000003,-42.17480497176038,-15.214941680070025,10.671647462389046,5.972847675127685
2.816,-44.65880173552798,-22.999490834532466,15.17052887582498,7.056044149713469
2.82,-35.495612382061175,-17.837585915344338,8.592168131377878,3.6446372888521554
2.824,-46.480496006025064,-14.202584921589732,24.82916572282725,4.314681386170312
2.828,-32.75582404986876,-1.8403403561195404,21.139733916182593,-11.478424422477858
2.832,-53.28597984910109,2.994663396581987,14.229261829153396,-13.093736156715668
2.836,-35.63227948029744,5.266978042128889,24.903939762292048,-8.107079736299784
2.84,-44.18626528728779,13.378164949394915,12.190787447811738,-6.395845010885125
2.844,-46.73742590107486,5.8510056682339515,2.1817731938177305,-3.6377628346069493
2.848,-49.874122228687916,24.09135945659448,6.790351778638853,-6.4220802663155085
2.852,-45.93040887910835,27.027871955644333,-0.516423588739549,-2.4044293746828704
2.856,-48.76976015785791,26.305651408311697,-5.389591126271963,4.3122968903468974
2.86,-43.59785312635177,34.238832308915704,-13.884483069107187,10.709928924375074
2.864,-48.951933041522345,19.17411914023851,-13.157786236625594,17.25025935364964
2.868,-49.05517164984922,26.339208483684903,-19.405332500425718,-2.5320535010956426
2.872,-51.78253469309874,26.131822012190487,-16.866037756344546,2.5776017420550246
2.876,-50.28078032879615,33.58608079800441,-29.485256838618653,-7.9167245407686675
2.88,-48.36232757695328,24.217913823849972,-21.190497640799062,-14.139065909692064
2.884,-58.23140748928356,32.077191823473385,-8.27578302099957,-4.213487297935918
2.888,-56.07522432092196,33.32141751303233,-17.526279395575422,-7.257144411786035
2.892,-45.147085708296125,27.523024046546414,-12.654264969500687,-6.196111675284113
2.896,-47.414754751024056,22.498254212273025,-7.213604435547218,-0.21240754236240988
2.9,-48.47274249652109,12.694190864270725,-6.074030679443217,-2.39859448383068
2.904,-46.62427745750372,9.553140988017987,-6.067606137844468,2.654349159349237
2.908,-44.024150104237535,15.876402820699667,8.48214148941619,19.37193233863299
2.912,-47.390869609110084,9.14743678878527,14.370239238981787,8.747412012984821
2.916,-47.40071136048785,0.558805266412592,16.624033167346976,12.723931089930698
2.92,-41.237169999612426,-5.849544735758537,18.296737516163503,5.909760227741652
2.924,-45.70882642393432,-18.31759743107633,20.17573892281736,-7.987960314748863
2.928,-37.27315782825865,-17.785529523220553,24.759952372327685,-13.90439054585267
2.932,-46.22548705799456,-6.834734966329428,17.1443101196744,-10.60005352745727
2.936,-30.869673057767166,-26.382633878039645,12.539851970079418,-4.542366248936947
2.94,-31.86436788436938,-22.167998177168162,10.350077621409262,-5.5691068797716055
2.944,-31.072649406902848,-20.68857981983356,10.259224852477466,-2.2750852381667412
2.948,-25.483059965002838,-34.026929545045085,9.566799064002673,-7.422129766330457
2.952,-20.03607523402492,-28.225399613534762,-5.64738336713189,10.56626132226003
2.956,-21.186881172974246,-25.1944305867419,-6.867822118548768,2.0210045583546723
2.96,-33.29205486174393,-29.878305243311917,-10.063917836169546,10.574687156301334
2.964,-28.25367316622523,-14.976028428711997,-20.373154889159608,9.771111057748291
2.968,-22.692776230338737,-36.37286456808934,-17.994455213255712,6.83576332618509
2.972,-17.101690907671724,-20.811869990666516,-26.97411430128426,10.374206218324764
2.976,-12.263783976506323,-24.45266165108098,-28.80578608726244,-4.778884936472588
2.98,-16.06321342401007,-16.67681240367729,-17.187398286441788,-12.625878801484369
2.984,-9.051665203335116,-14.811532715306697,-18.805932216694384,-8.948293093627964
2.988,-11.288194117804426,-16.779253985078096,-12.679540080467724,-11.979400955715352
2.992,-8.075674757520602,-7.766265485014341,-9.724548367076384,8.443635340392879
2.996,-9.545521393229507,-13.796274930614423,-9.855797986616196,-1.434999358817382
3.0,-4.616166230554595,3.0162375028568364,-0.22627150982211355,-2.0467028760935526
3.004,-4.24620711909342,5.997560003575353,-1.1917087817773506,-0.4630211049184334
3.008,0.13871947767404968,12.104548290526303,16.58993527204138,-0.9581627978237304
3.012,12.779488439076864,18.404064624963627,6.911090394273785,4.854171855595537
3.016,5.238504581560647,18.856167674851267,15.90763215519741,9.622979383455844
3.02,25.59640468242955,21.27686027685185,13.809772385666738,13.014495780898812
3.024,17.31866858325624,19.183311280792033,22.812640435369406,6.861778047582671
3.028,18.156326777200125,22.54440882184053,17.988588158166326,-2.5357713686145598
3.032,15.276894440954145,33.96354137458493,15.503207451214378,-9.320970756270256
3.036,25.35733772959155,36.49972073557567,19.676272580773453,-8.478810725226145
3.04,21.209494573896706,28.75024967128788,11.902858004237343,-12.103755150374463
3.044,26.868780571291577,30.114022010561566,9.945713283373296,1.7463489195325703
3.048,41.163870147681656,24.62588011247141,-2.3999650113010347,-3.4328497780241474
3.052,29.91621538610704,33.61610043137095,-9.530749390923669,2.055209580414961
3.056,38.0991647099005,29.052883804268582,-6.826451243492646,-4.233641065816646
3.06,30.711473170805043,32.82148446559248,-13.349936823323112,8.533390930337713
3.064,35.84050879191047,15.588740637128817,-12.27809149324586,14.005293197111651
3.068,46.56657221498281,14.501790906937176,-18.49608331263311,2.366519542565208
3.072,36.17958631789208,13.588497042426463,-18.620368318400658,-0.07235614561746173
3.076,49.87920532584373,11.421005754148553,-28.077447218271658,2.7102227530254024
3.08,45.75515595237813,2.6816588191911848,-9.578945627831747,-13.261138640515107
3.084,40.696853854004864,-5.118708315568551,-17.707768435200556,-3.759265486950526
3.088,47.854109902840804,-0.8436541246404925,-10.203007266877725,-12.640986735148221
3.092,50.624830879179484,-6.022631481488175,-13.815531833132646,-10.386120357476292
3.096,49.82549693391661,-18.368766321463198,-3.4337482322103727,-10.436928766645106
3.1,39.701702215305374,-10.856343563246778,-6.51422381762402,1.890231302139122
3.104,44.63339606253938,-15.228505547982309,7.234136934595414,17.11689666616402
3.108,47.625813000652144,-23.375527059887297,7.855203060105332,12.350765452323426
3.112,48.962130064893145,-26.070747481168457,13.836894638251541,5.658840974580031
3.116,52.78392601375381,-25.519427221206332,20.376428660690877,14.726373452117507
3.12,50.78984142607984,-33.777132873141944,12.858428769801623,4.294454793253607
3.124,43.3193304166403,-29.82852678339727,16.538075915501455,8.125757242780736
3.128,51.86546288705928,-40.570257038646176,21.93236642000764,0.3521364839752299
3.132,52.85960918357773,-24.57917093748355,28.58764842205411,-22.420840255116588
3.136,52.32202352448777,-35.26470129083678,14.719853182208547,-14.843270672061974
3.14,54.51826616420752,-17.812738622915553,14.711385635469133,-4.788639048774591
3.144,52.75119741847822,-24.278141891915393,6.827633704400932,-6.087184698561621
3.148,50.22198984701093,-20.47001375673913,12.21789264506765,-7.6056786101878675
3.152,46.79869823734998,-18.893908429261547,-11.242773006112548,-0.6810487058203347
3.156,37.949055674143,-13.18140437472648,-6.889385830346652,-2.685712041160108
3.16,47.389443718963875,-0.368039889205348,-19.88342521365987,9.068698725319596
3.164,45.152999757563265,-15.449894728212008,-27.94312270819925,20.876321137365743
3.168,44.23422699565943,7.892156475834005,-16.609230783731338,11.729799381419474
3.172,35.14605208068912,7.681416820940873,-18.948256033836433,14.63333053278912
3.176,34.67306654150242,4.304179455949285,-21.384719257276437,3.1586531133068436
3.18,43.79142640545399,9.076048257805258,-19.552100776101753,-0.7404558061614921
3.184,36.67788009862529,26.619874066879284,-1.3950613396840357,0.8221229140649413
3.188,38.540001976805556,16.881736346923446,-14.981817808730792,-8.09395098757157
3.192,33.44218525236498,18.723424968535717,-7.084451675784019,-9.379415862554605
3.196,31.53334876201369,32.501815436361625,-8.220621841366349,0.34575084209304485
3.2,34.080681644503706,30.224459870284136,1.4761628752028588,7.269201185609267
3.204,24.739493695626486,24.910950443554047,3.7826293680191037,2.4177135274561943
3.208,25.661763966492988,31.080756203137582,7.582481068385967,4.835433843320195
3.212,20.667616587549038,24.58507935269817,22.785434779575425,10.674547446437119
3.216,18.546297912502624,34.2597606626343,22.772483325962156,13.205764859318379
3.22,16.86036701689051,32.451666398346184,19.70486356289922,9.868307766232551
3.224,17.15784934852899,27.577907969984164,8.439474888845613,-5.867505665295191
3.228,11.25385366754898,23.93369882698029,17.84069889831094,5.876784808469896
3.232,17.492318675336573,27.636681463057755,31.61167887134573,-10.910957074742262
3.236,4.278116437666347,15.107127686014053,14.256956522317328,-11.14819749172976
3.24,5.332303457408284,5.134365953436306,17.271792906117653,-14.023836962890595
3.244,1.5676849850257843,8.975492392642803,14.57220306345621,6.646173120398829
3.248,8.491394193935362,12.690039413523234,3.601484250565893,-1.276545520208645
3.2520000000000002,-0.2737308896090207,-7.333601631767277,-6.715772830627167,-1.767976531758963
3.2560000000000002,1.3928824209463202,-8.53543666195154,-19.53905271260801,11.165088809099124
3.2600000000000002,-13.694463543400133,-8.961506390033378,-8.334889002804907,13.356244059501783
3.2640000000000002,-7.415901619417417,-15.37822029410156,-19.484044869633497,8.884237389387476
3.2680000000000002,-6.765384069351976,-23.742258740607735,-17.21578878988202,11.908165991674675
3.2720000000000002,-13.23617682948909,-16.516104239593087,-25.894846712520575,-0.44521427730744634
3.2760000000000002,-10.719778615033857,-13.31767336578811,-21.28672227091643,-3.7179237103894547
3.2800000000000002,-20.99266988473575,-26.164154278861133,-18.85253505139768,-15.928935795755375
3.2840000000000003,-13.67204184873648,-33.275995119201376,-15.54359060481876,-15.66802594575805
3.2880000000000003,-11.48450241297817,-37.45864539616692,-19.26505305533559,-0.9421132559292644
3.2920000000000003,-26.995352883986534,-28.707751420008574,-3.650518738227511,-0.23613611640855758
3.2960000000000003,-29.547229943717376,-24.081191609654695,-7.958271666956668,-4.488593497772083
3.3000000000000003,-22.122340229035085,-26.155856756377677,-8.372347302266245,8.314657235949168
3.3040000000000003,-23.486707335881555,-26.82726192913209,4.428680643480005,4.017164307975836
3.3080000000000003,-35.914893507478894,-27.436535780461842,9.80695002716654,7.226227742180571
3.3120000000000003,-37.233432575421865,-27.070088910227604,14.493889284432703,10.262820526610508
3.3160000000000003,-38.28457891221123,-14.064152299213578,23.69722052846593,8.423662548042183
3.3200000000000003,-45.24791469396098,-9.88375211612321,17.83888614222381,4.80187090512373
3.3240000000000003,-44.671608975964844,-18.0679366286891,19.3624364467216,6.970322871390431
3.3280000000000003,-46.5504987935511,1.9578954754714317,14.129823108408296,-2.9305672570658237
3.332,-46.71532063520311,1.363026559076441,22.19930856375998,-4.142723605588712
3.336,-44.287985758681536,10.008824671265081,16.33181017590666,-4.665969880900127
3.34,-44.070278960618275,0.7500578725198839,9.655566409378896,-7.569636184677962
3.344,-38.50135787765251,4.912089228038444,-2.160882413633183,-11.696827688828531
3.348,-52.14129699833712,15.010392350002107,9.728725646561882,-9.251228316469094
3.352,-43.00447745848577,21.925600981559164,-8.645064493566265,3.2308020456849698
3.356,-49.65153086686121,31.609345536717626,-10.318881100541697,5.989189535161908
3.36,-49.36168108469654,28.86023233413594,-9.963982490469313,9.947522307552093
3.364,-46.148973823999526,26.24382879456729,-21.393054498598914,9.742602311044044
3.368,-55.4202905649701,23.829603126668637,-25.564089940586015,20.62300072859087
3.372,-48.052424901109205,35.95834217919597,-30.265482928077,-2.9698857513594135
3.376,-49.16379116912553,25.15515705046411,-16.35554980403727,-11.20306368474839
3.38,-47.43908010137283,37.61096029572235,-21.74706154953469,-4.215968355326664
3.384,-48.23472230646135,26.86779282875349,-2.25020804767383,-10.93038329760103
3.388,-37.05779651083893,34.42164715613792,-18.6627174467282,-8.399927935632965
3.392,-52.05210609966628,27.44166599642295,-14.242328599179256,-5.523864143600355
3.396,-50.924066716672854,20.394521646753397,-7.800762594724237,1.6029867348772138
3.4,-50.668528446881524,15.036575709644026,1.2156732756919948,-7.536129101920143
3.404,-49.49383271863196,12.08285643191424,2.6227810493703503,2.033947251731167
3.408,-48.948994267578485,11.769891756092743,12.69673455204642,10.587085549423698
3.412,-38.74698855202552,5.636474250347424,8.798000168630317,13.832585262718833
3.416,-36.406666493527005,-2.215154177043404,9.978599917722397,20.01551827610212
3.42,-45.07012774384822,-4.588154058517012,10.030056628857436,10.656372378494318
3.424,-44.97874040138032,-7.79567291692347,8.842663728879444,0.9693893562117105
3.428,-36.95734382489899,-23.074937901872595,17.05539991719856,-8.133424291559745
3.432,-40.47368425821022,-14.100989828084353,16.59163948735433,-10.526581691352916
3.436,-32.85079215561784,-24.878962146611173,12.253079718100139,-12.786386622072339
3.44,-33.212740192178096,-28.882059299302412,17.972734031785407,-6.234397020382785
3.444,-39.9315186534584,-34.16252142136298,13.502642101734683,-5.560483831358086
3.448,-22.65898887808011,-36.721778694372986,0.8326497340637995,-9.105146725859662
3.452,-19.384059090860205,-35.92618950300167,-11.47627023724593,0.3073915261964122
3.456,-29.32267495048684,-33.429113062447605,-10.19601659396856,11.233208826543784
3.46,-26.026191504765634,-20.17450616521534,-14.754812015434748,11.268876937821823
3.464,-20.426461378922212,-31.947442086521818,-18.695939666905858,12.666095587350803
3.468,-17.896399391925232,-27.141117742358293,-21.58513556881158,9.61974097804426
3.472,-13.939424795361756,-24.103105707554384,-22.913059493197736,11.813399199891446
3.476,-4.8010563850202015,-22.933327033019296,-21.893242648054237,-0.07311701652105129
3.48,-13.319230495713,-20.923630481490804,-22.198835819980996,-7.807966512277854
3.484,-13.976985248412786,-22.994537291799347,-15.844945966912448,-13.627045730327913
3.488,-14.407875596110461,-5.858835258131881,-11.889098539049426,-8.732219993234153
3.492,-8.672735942270467,0.1247357708781589,-14.188298917946979,-20.64679932889571
3.496,-2.677850773357393,-12.920061144236648,1.3815288867380708,-5.738981750180713
3.5,8.972789317588854,-5.120142954431839,-4.900311509203385,-1.0291992996070334
3.504,-0.07584058619262102,3.1077159617374606,-3.1152053257796455,-2.004817527069302
3.508,6.137025500755193,4.08855847275961,11.538963838859239,3.801950061739973
3.512,7.429164975673895,15.643300766807375,9.603901446501993,14.028554935023916
3.516,15.92746539296077,13.376707461769453,18.49301586382701,10.20182927003519
3.52,25.069156487610694,31.36169351689331,7.002787320400364,6.386794191461509
3.524,12.197735214250182,29.541395935816595,26.922814275980773,2.7850700053030732
3.528,14.784948946134634,27.168382793246742,23.007212054775827,-3.218107587101948
3.532,24.78948772720556,33.16479959029685,10.59415830350537,-1.4908196134663365
3.536,25.26524578067814,34.84754582883237,8.01637923628454,-9.205726598768589
3.54,33.32122033376573,27.121064412556915,20.117034566337125,-16.801630732045297
3.544,29.17837242469458,25.80292205158539,3.6755915362040863,1.3051787650849143
3.548,26.566987002402374,29.539667302288432,-1.6642595723769462,-0.635197535004405
3.552,33.34978903819183,32.06049682752354,-13.836925142032664,-0.45936978232662895
3.556,37.89631598138664,26.421101679076898,-9.116382081701195,0.5784624678116881
3.56,38.3297662024213,15.23041487231863,-12.894303120028317,11.490136267741796
3.564,38.55182139993176,15.96623380327347,-11.83279937166823,9.237012482415048
3.568,43.04594248475102,16.021966084056572,-25.09193319024279,15.575866357919903
3.572,45.16089955905927,12.052939408169275,-27.247178975776777,1.9517091235128823
3.576,47.72775749104671,18.051268949468962,-17.705721394683046,-5.440236284055373
3.58,45.45994571304895,-3.1699427050654103,-13.987479969767849,-1.3988714317448325
3.584,42.673597331891926,1.7740433458791338,-24.74232026562975,-4.421861061076012
3.588,45.425639639729816,2.194873772383331,-8.283371687074926,-9.137010446231725
3.592,51.794603463587606,1.7289404328981206,-9.447364274600302,-5.061494016645673
3.596,42.63176876789445,-15.809382934564551,0.48522895207626426,-5.005972344728223
3.6,49.39619235912215,-15.176410305173068,-0.3511018075882592,1.1693255050460587
3.604,46.30238788002692,-18.230697307971926,-7.63759184414258,10.642491153836836
3.608,49.00713029308375,-23.069600888359922,8.875236570453907,11.56987092512754
3.612,55.72655652342986,-26.96296279924506,18.99166121193014,9.133895092619593
3.616,50.63606086609994,-26.10983912928556,12.417828414621574,15.810083254291072
3.62,50.13351916219431,-42.129847947959114,17.0813054813658,-5.946424341032801
3.624,43.19677150529121,-26.568336728904516,19.079867050810552,11.5136988927525
3.628,53.69574146216557,-29.177449797290468,5.148175615231381,-12.21104100130037
3.632,53.03410136286399,-30.073823648889505,26.453278926507704,-10.840596551619477
3.636,60.339344901359866,-17.22292420002979,10.903386456030008,-10.027460183262203
3.64,47.5754713616694,-28.704507859013436,14.284382208213371,-10.24296851659231
3.644,49.6773382840534,-24.642921367408167,6.928985372952709,-1.8134158591542642
3.648,49.17300786942252,-9.453912336059755,8.794759953082837,-7.776081964699673
3.652,55.036793193460596,-19.915545423088503,-0.47638405914541826,3.7907329590636083
3.656,45.7773826797882,-14.491786419798617,-8.537112411298423,3.9544105681881114
3.66,46.63646025215265,-8.195823732100008,-16.223280508446063,10.986270059638695
3.664,47.15404387033041,1.1928209651109012,-11.421011348605049,9.499011208297517
3.668,43.80937842546436,2.5463420821598244,-27.463747569093556,8.16981069117266
3.672,39.29762688703802,-0.4718273203292114,-16.416292913194287,0.9316213645251659
3.676,41.048799208035284,7.678444879599195,-25.455758326339783,-3.803652086123586
3.68,43.89382088808833,11.415838056990557,-12.759712016119927,-4.441489952787451
3.684,31.743079370853277,17.851803704722855,-16.080060796726784,-4.329692995880005
3.688,35.797346860676825,23.73848903978609,-10.470323279323402,-12.97166395527197
3.692,29.799989297016815,26.581206300955486,-9.225129412910693,-12.78711697788469
3.696,37.35980120915919,17.93518395429586,-13.735683219001814,-1.750235912657728
3.7,21.773328090704855,33.85140042665877,-4.303645816976731,-0.16251946528848615
3.704,24.525108100355418,30.86342255621919,8.335744431354216,8.970027410947102
3.708,27.06721945711069,36.92029156408401,10.46835256883344,3.9142931881643612
3.712,30.806613177245964,31.934834407352948,19.59589164510225,1.0830726571655713
3.716,20.390027744299275,34.26226845920003,18.902931325226078,6.38325011552859
3.72,15.630230000767728,29.477538131231256,14.187620872389806,2.046089476599569
3.724,25.45296583756339,31.64900575688832,15.980213879962248,0.859390335241752
3.728,6.407527273785157,24.736646700833965,20.16033196718995,-6.865471598198769
3.732,0.21950826436857263,18.34116460650655,6.526320719319735,-4.000047671075838
3.736,10.951225199030539,26.470869651307538,23.777474283630717,-11.263623819399466
3.74,3.756390556452036,15.488922191939597,13.96443872773705,-8.758192669081957
3.744,-1.3398238092568948,9.596844933503561,13.497664038937986,-6.057298267082217
3.748,4.798287008663476,-4.121717916854205,-5.396355032759945,-1.512123409587431
3.7520000000000002,-0.037501203310887465,-8.701342253155897,3.7161611304903195,2.366253319373558
3.7560000000000002,-6.586733430080484,-5.264545417772116,3.7950035014450654,9.398474511338549
3.7600000000000002,-12.668183671569734,-10.316130591699615,-18.36009682273636,5.532289493822616
3.7640000000000002,-4.388866307362974,-18.179308874114607,-11.553255880996996,16.81996214055629
3.7680000000000002,-7.962532157675843,-18.125827340660678,-18.090991325884062,6.522445510915008
3.7720000000000002,-14.143476094763114,-14.182258880527593,-27.367914255815,-2.8765001626466424
3.7760000000000002,-6.813995510122274,-21.44086460312302,-17.496114709306067,-0.31296555068444487
3.7800000000000002,-23.756651465864643,-32.84985412274426,-14.853114301716342,-10.133754935162123
3.7840000000000003,-28.34640490428806,-29.313197806236147,-19.892191273384423,-5.72159785211591
3.7880000000000003,-26.43853338048063,-33.73867517516238,-7.861359517297731,1.0677605959291672
3.7920000000000003,-25.409090163565725,-31.93613090815729,-17.968890515980156,-12.37613971280932
3.7960000000000003,-26.103020090100046,-31.66865665438417,-12.447578475544919,-3.1556750748968687
3.8000000000000003,-30.59544290390523,-30.919923401874552,0.6829869779438599,-8.77752794352304
3.8040000000000003,-29.624291081963623,-33.0909195844049,5.1007241331587965,7.087062888224198
3.8080000000000003,-39.55829049266477,-25.12845092910615,6.052206039913816,4.014710256021723
3.8120000000000003,-27.913675469576265,-24.41230893087357,17.738914298433418,6.856094192110322
3.8160000000000003,-37.286411759871534,-32.88515238084951,19.541030081120038,3.5418380754610617
3.8200000000000003,-32.93918298084895,-4.1877501005426545,23.31182568057323,9.538608653198215
